DATAFLOW,LAST UPDATE,freq,sex,wstatus,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Estonia,2021,9.8,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Estonia,2022,10.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Estonia,2023,9.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Estonia,2024,11.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Greece,1999,18.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Greece,2000,18.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Greece,2001,16.9,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Greece,2002,16.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Greece,2003,15.6,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Greece,2004,14.5,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Greece,2005,13.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Greece,2006,15.1,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Greece,2007,14.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Greece,2008,14.4,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Greece,2009,14.2,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Greece,2010,13.5,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Greece,2011,12.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Greece,2012,11.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Greece,2013,10.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Greece,2014,9.0,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Greece,2015,7.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Greece,2016,6.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Greece,2017,6.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Greece,2018,4.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Greece,2019,4.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Greece,2020,3.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Greece,2021,3.2,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Greece,2022,4.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Greece,2023,3.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Greece,2024,3.0,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Spain,1999,29.5,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Spain,2000,29.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Spain,2001,29.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Spain,2002,30.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Spain,2003,31.7,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Spain,2004,32.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Spain,2005,31.0,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Spain,2006,30.3,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Spain,2007,30.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Spain,2008,31.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Spain,2009,30.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Spain,2010,28.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Spain,2011,26.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Spain,2012,24.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Spain,2013,23.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Spain,2014,21.9,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Spain,2015,20.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Spain,2016,19.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Spain,2017,18.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Spain,2018,17.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Spain,2019,17.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Spain,2020,16.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Spain,2021,13.3,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Spain,2022,13.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Spain,2023,13.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Spain,2024,13.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Finland,1999,9.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Finland,2000,9.0,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Finland,2001,9.5,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Finland,2002,9.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Finland,2003,10.1,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Finland,2004,10.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Finland,2005,10.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Finland,2006,9.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Finland,2007,9.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Finland,2008,9.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Finland,2009,9.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Finland,2010,10.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Finland,2011,9.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Finland,2012,8.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Finland,2013,9.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Finland,2014,9.5,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Finland,2015,9.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Finland,2016,7.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Finland,2017,8.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Finland,2018,8.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Finland,2019,7.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Finland,2020,8.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Finland,2021,8.2,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Finland,2022,8.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Finland,2023,9.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Finland,2024,9.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,France,1999,14.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,France,2000,13.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,France,2001,13.5,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,France,2002,13.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,France,2003,12.7,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,France,2004,12.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,France,2005,12.5,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,France,2006,12.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,France,2007,12.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,France,2008,11.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,France,2009,12.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,France,2010,12.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,France,2011,12.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,France,2012,11.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,France,2013,9.7,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,France,2014,8.8,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,France,2015,9.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,France,2016,8.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,France,2017,8.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,France,2018,8.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,France,2019,8.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,France,2020,8.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,France,2021,7.8,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,France,2022,7.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,France,2023,7.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,France,2024,7.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Croatia,2002,8.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Croatia,2003,7.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Croatia,2004,5.4,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Croatia,2005,5.1,bu,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Croatia,2006,4.7,bu,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Croatia,2007,4.5,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Croatia,2008,4.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Croatia,2009,5.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Croatia,2010,5.2,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Croatia,2011,5.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Croatia,2012,5.0,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Croatia,2013,4.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Croatia,2014,2.8,bu,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Croatia,2015,2.7,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Croatia,2016,2.8,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Croatia,2017,2.9,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Croatia,2018,3.1,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Croatia,2019,3.0,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Croatia,2020,2.2,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Croatia,2021,2.4,bu,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Croatia,2022,2.1,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Croatia,2023,2.0,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Croatia,2024,2.0,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Hungary,1999,13.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Hungary,2000,13.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Hungary,2001,13.1,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Hungary,2002,12.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Hungary,2003,12.0,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Hungary,2004,12.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Hungary,2005,12.5,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Hungary,2006,12.5,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Hungary,2007,11.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Hungary,2008,11.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Hungary,2009,11.5,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Hungary,2010,10.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Hungary,2011,11.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Hungary,2012,11.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Hungary,2013,11.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Hungary,2014,11.4,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Hungary,2015,11.6,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Hungary,2016,12.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Hungary,2017,12.5,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Hungary,2018,12.4,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Hungary,2019,11.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Hungary,2020,12.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Hungary,2021,12.0,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Hungary,2022,12.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Hungary,2023,11.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Hungary,2024,10.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Italy,1999,27.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Italy,2000,25.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Italy,2001,25.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Italy,2002,24.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Italy,2003,23.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Italy,2004,23.1,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Italy,2005,22.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Italy,2006,20.4,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Italy,2007,19.5,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Italy,2008,19.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Italy,2009,19.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Italy,2010,18.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Italy,2011,17.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Italy,2012,17.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Italy,2013,16.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Italy,2014,15.0,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Italy,2015,14.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Italy,2016,13.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Italy,2017,14.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Italy,2018,14.3,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Italy,2019,13.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Italy,2020,14.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Italy,2021,12.7,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Italy,2022,11.5,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Italy,2023,10.5,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Italy,2024,9.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Lithuania,2000,16.5,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Lithuania,2001,14.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Lithuania,2002,13.4,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Lithuania,2003,11.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Lithuania,2004,10.3,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Lithuania,2005,8.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Lithuania,2006,8.8,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Lithuania,2007,7.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Total,Population,From 18 to 24 years,Percentage,Lithuania,2008,7.5,,
